order_id,user_id,sku,quantity,price,total_amount,order_date,status
O20251001783,U20251000402,SKU19470,3,266.71,800.13,2025-09-19,shipped
O20251001784,U20251000485,SKU35370,3,392.0,1176.0,2025-10-10,shipped
O20251001785,U20251000375,SKU65963,1,365.6,365.6,2025-07-21,paid
O20251001786,U20251000406,SKU11409,4,429.63,1718.52,2025-09-23,paid
O20251001787,U20251000865,SKU14467,2,125.64,251.28,2025-07-23,refunded
O20251001788,U20251000307,SKU74867,2,433.44,866.88,2025-09-02,shipped
O20251001789,U20251000992,SKU44602,4,481.78,1927.12,2025-09-21,refunded
O20251001790,U20251000741,SKU81156,3,279.75,839.25,2025-10-07,refunded
O20251001791,U20251000933,SKU71114,1,315.95,315.95,2025-07-30,refunded
O20251001792,U20251000542,SKU13845,3,375.97,1127.91,2025-08-15,shipped
O20251001793,U20251000565,SKU40989,5,396.82,1984.1,2025-08-04,refunded
O20251001794,U20251000803,SKU35745,3,186.55,559.65,2025-07-25,shipped
O20251001795,U20251000312,SKU98956,5,146.23,731.15,2025-08-22,refunded
O20251001796,U20251000448,SKU64985,4,179.66,718.64,2025-09-11,paid
O20251001797,U20251000752,SKU86879,1,589.09,589.09,2025-09-13,paid
O20251001798,U20251000465,SKU30527,4,194.88,779.52,2025-09-17,paid
O20251001799,U20251000045,SKU41797,4,308.48,1233.92,2025-07-21,shipped
O20251001800,U20251000763,SKU39511,4,378.21,1512.84,2025-09-15,paid
O20251001801,U20251000582,SKU69667,5,628.84,3144.2,2025-09-19,paid
O20251001802,U20251000935,SKU93447,1,225.63,225.63,2025-08-10,shipped
O20251001803,U20251000460,SKU96965,4,144.39,577.56,2025-07-16,paid
O20251001804,U20251000552,SKU91484,5,329.83,1649.15,2025-07-16,refunded
O20251001805,U20251000284,SKU25447,4,191.44,765.76,2025-10-13,refunded
O20251001806,U20251000671,SKU72143,2,144.45,288.9,2025-07-24,paid
O20251001807,U20251000277,SKU92769,3,449.66,1348.98,2025-09-25,paid
O20251001808,U20251000638,SKU47576,1,506.29,506.29,2025-09-25,paid
O20251001809,U20251000968,SKU12125,4,175.65,702.6,2025-09-12,paid
O20251001810,U20251000432,SKU71737,2,508.13,1016.26,2025-09-26,paid
O20251001811,U20251000874,SKU54539,1,429.77,429.77,2025-08-31,paid
O20251001812,U20251000124,SKU88461,1,139.53,139.53,2025-08-28,shipped
O20251001813,U20251000189,SKU95396,2,465.03,930.06,2025-08-08,refunded
O20251001814,U20251000832,SKU27638,3,95.33,285.99,2025-07-27,shipped
O20251001815,U20251000566,SKU96089,3,222.1,666.3,2025-10-13,refunded
O20251001816,U20251000256,SKU24643,5,488.01,2440.05,2025-07-25,paid
O20251001817,U20251000281,SKU24722,5,607.4,3037.0,2025-10-02,paid
O20251001818,U20251000608,SKU27638,4,95.33,381.32,2025-09-26,shipped
O20251001819,U20251000927,SKU81499,1,361.13,361.13,2025-10-11,refunded
O20251001820,U20251000557,SKU83962,2,434.25,868.5,2025-07-31,refunded
O20251001821,U20251000037,SKU98875,5,124.93,624.65,2025-09-19,shipped
O20251001822,U20251000332,SKU46905,5,241.68,1208.4,2025-09-09,shipped
O20251001823,U20251000261,SKU23367,5,341.42,1707.1,2025-09-26,shipped
O20251001824,U20251000521,SKU21581,3,348.2,1044.6,2025-09-24,refunded
O20251001825,U20251000128,SKU43138,3,226.96,680.88,2025-07-24,paid
O20251001826,U20251000742,SKU17649,1,469.0,469.0,2025-08-02,paid
O20251001827,U20251000175,SKU31489,4,295.89,1183.56,2025-09-16,refunded
O20251001828,U20251000574,SKU18793,5,512.13,2560.65,2025-08-24,shipped
O20251001829,U20251000185,SKU22085,1,119.96,119.96,2025-08-23,paid
O20251001830,U20251000335,SKU52923,1,448.73,448.73,2025-10-03,shipped
O20251001831,U20251000119,SKU11396,5,121.26,606.3,2025-10-08,refunded
O20251001832,U20251000633,SKU59340,4,255.84,1023.36,2025-09-29,paid
O20251001833,U20251000178,SKU86546,3,291.31,873.93,2025-08-30,shipped
O20251001834,U20251000536,SKU93022,4,505.61,2022.44,2025-08-28,paid
O20251001835,U20251000376,SKU18829,5,591.85,2959.25,2025-09-10,paid
O20251001836,U20251000972,SKU82859,3,183.09,549.27,2025-07-25,paid
O20251001837,U20251000901,SKU27927,3,273.83,821.49,2025-09-12,refunded
O20251001838,U20251000027,SKU33144,3,478.45,1435.35,2025-07-18,refunded
O20251001839,U20251000571,SKU66184,2,192.78,385.56,2025-08-25,paid
O20251001840,U20251000278,SKU40786,5,174.64,873.2,2025-07-24,paid
O20251001841,U20251000116,SKU65573,4,82.66,330.64,2025-07-16,paid
O20251001842,U20251000645,SKU70427,5,145.73,728.65,2025-10-03,paid
O20251001843,U20251000240,SKU56717,4,181.55,726.2,2025-09-25,shipped
O20251001844,U20251000975,SKU57602,4,156.62,626.48,2025-10-01,paid
O20251001845,U20251000538,SKU93553,2,275.23,550.46,2025-08-30,paid
O20251001846,U20251000799,SKU72482,1,479.5,479.5,2025-08-03,refunded
O20251001847,U20251000326,SKU66572,4,293.85,1175.4,2025-07-26,refunded
O20251001848,U20251000083,SKU22955,1,134.83,134.83,2025-08-01,paid
O20251001849,U20251000453,SKU85476,5,328.08,1640.4,2025-08-14,shipped
O20251001850,U20251000272,SKU59849,1,224.94,224.94,2025-08-06,refunded
O20251001851,U20251000026,SKU86484,5,248.5,1242.5,2025-08-03,paid
O20251001852,U20251000050,SKU57602,3,156.62,469.86,2025-08-05,refunded
O20251001853,U20251000731,SKU73720,3,586.86,1760.58,2025-07-26,shipped
O20251001854,U20251000037,SKU25683,2,315.36,630.72,2025-09-19,refunded
O20251001855,U20251000429,SKU87581,1,142.87,142.87,2025-09-28,paid
O20251001856,U20251000210,SKU47224,4,452.07,1808.28,2025-07-26,paid
O20251001857,U20251000437,SKU10116,3,173.9,521.7,2025-09-18,shipped
O20251001858,U20251000086,SKU30427,4,493.02,1972.08,2025-09-08,paid
O20251001859,U20251000843,SKU72420,5,180.24,901.2,2025-07-30,shipped
O20251001860,U20251000209,SKU85466,2,298.37,596.74,2025-08-21,shipped
O20251001861,U20251000083,SKU85116,2,534.61,1069.22,2025-07-16,shipped
O20251001862,U20251000202,SKU17372,5,388.61,1943.05,2025-08-04,paid
O20251001863,U20251000637,SKU43289,4,221.12,884.48,2025-10-02,shipped
O20251001864,U20251000480,SKU10116,5,173.9,869.5,2025-08-16,refunded
O20251001865,U20251000362,SKU45133,1,601.19,601.19,2025-09-02,paid
O20251001866,U20251000911,SKU15060,2,266.58,533.16,2025-08-08,shipped
O20251001867,U20251000937,SKU69002,1,213.73,213.73,2025-08-10,refunded
O20251001868,U20251000592,SKU26413,2,573.39,1146.78,2025-08-25,refunded
O20251001869,U20251000831,SKU11555,3,497.4,1492.2,2025-10-03,refunded
O20251001870,U20251000166,SKU38901,3,489.87,1469.61,2025-08-06,paid
O20251001871,U20251000096,SKU31820,4,95.35,381.4,2025-08-15,paid
O20251001872,U20251000183,SKU84616,5,301.93,1509.65,2025-09-26,shipped
O20251001873,U20251000014,SKU26174,3,532.27,1596.81,2025-10-05,paid
O20251001874,U20251000056,SKU86879,1,589.09,589.09,2025-07-19,paid
O20251001875,U20251000935,SKU64985,4,179.66,718.64,2025-07-29,paid
O20251001876,U20251000654,SKU85149,1,424.71,424.71,2025-09-05,refunded
O20251001877,U20251000706,SKU95463,5,133.16,665.8,2025-07-28,refunded
O20251001878,U20251000066,SKU71998,5,243.69,1218.45,2025-09-03,paid
O20251001879,U20251000883,SKU27247,3,410.58,1231.74,2025-07-28,shipped
O20251001880,U20251000621,SKU33330,4,231.39,925.56,2025-09-25,shipped
O20251001881,U20251000909,SKU90528,4,462.45,1849.8,2025-10-09,shipped
O20251001882,U20251000073,SKU31649,5,494.23,2471.15,2025-08-06,shipped
O20251001883,U20251000845,SKU19470,4,266.71,1066.84,2025-09-14,shipped
O20251001884,U20251000859,SKU31783,2,316.76,633.52,2025-08-24,refunded
O20251001885,U20251000570,SKU43379,4,227.42,909.68,2025-08-05,paid
O20251001886,U20251000900,SKU74517,3,338.38,1015.14,2025-10-09,paid
O20251001887,U20251000979,SKU26521,5,230.05,1150.25,2025-08-13,shipped
O20251001888,U20251000642,SKU19900,1,427.42,427.42,2025-09-13,refunded
O20251001889,U20251000951,SKU47114,1,195.16,195.16,2025-07-20,paid
O20251001890,U20251000760,SKU75312,5,586.69,2933.45,2025-09-29,paid
O20251001891,U20251000026,SKU60289,4,183.57,734.28,2025-08-04,paid
O20251001892,U20251000150,SKU62636,5,544.46,2722.3,2025-08-03,shipped
O20251001893,U20251000637,SKU30496,1,510.6,510.6,2025-09-03,shipped
O20251001894,U20251000237,SKU40262,1,487.73,487.73,2025-08-02,paid
O20251001895,U20251000955,SKU14748,2,291.21,582.42,2025-09-08,paid
O20251001896,U20251000600,SKU55913,2,430.19,860.38,2025-07-27,paid
O20251001897,U20251000761,SKU26533,4,225.81,903.24,2025-09-18,paid
O20251001898,U20251000087,SKU67325,4,493.73,1974.92,2025-07-31,shipped
O20251001899,U20251000878,SKU72283,4,136.22,544.88,2025-10-08,shipped
O20251001900,U20251000052,SKU74867,3,433.44,1300.32,2025-09-22,refunded
O20251001901,U20251000509,SKU91495,1,287.82,287.82,2025-07-22,refunded
O20251001902,U20251000628,SKU56475,2,243.21,486.42,2025-10-06,paid
O20251001903,U20251000173,SKU69587,2,479.72,959.44,2025-09-07,refunded
O20251001904,U20251000130,SKU26533,1,225.81,225.81,2025-09-26,shipped
O20251001905,U20251000935,SKU79968,2,550.6,1101.2,2025-09-03,refunded
O20251001906,U20251000334,SKU72078,2,276.69,553.38,2025-07-24,shipped
O20251001907,U20251000791,SKU89932,3,192.99,578.97,2025-08-04,refunded
O20251001908,U20251000077,SKU30983,2,551.65,1103.3,2025-08-13,shipped
O20251001909,U20251000548,SKU35323,3,344.66,1033.98,2025-09-23,shipped
O20251001910,U20251000152,SKU74820,4,515.31,2061.24,2025-08-15,paid
O20251001911,U20251000895,SKU78718,1,429.71,429.71,2025-08-20,refunded
O20251001912,U20251000911,SKU62856,1,366.36,366.36,2025-08-10,shipped
O20251001913,U20251000169,SKU27419,5,233.25,1166.25,2025-09-12,refunded
O20251001914,U20251000830,SKU29752,2,227.35,454.7,2025-08-04,refunded
O20251001915,U20251000684,SKU87421,5,533.51,2667.55,2025-09-10,shipped
O20251001916,U20251000399,SKU66500,4,434.0,1736.0,2025-08-03,shipped
O20251001917,U20251000875,SKU92182,3,422.5,1267.5,2025-10-02,refunded
O20251001918,U20251000437,SKU77024,3,553.5,1660.5,2025-08-02,refunded
O20251001919,U20251000274,SKU27419,4,233.25,933.0,2025-07-30,paid
O20251001920,U20251000825,SKU49978,1,275.88,275.88,2025-09-21,shipped
O20251001921,U20251000671,SKU98630,1,235.81,235.81,2025-08-04,paid
O20251001922,U20251000861,SKU40463,3,131.65,394.95,2025-09-23,shipped
O20251001923,U20251000703,SKU69474,4,324.9,1299.6,2025-09-16,refunded
O20251001924,U20251000612,SKU55387,3,488.49,1465.47,2025-09-06,shipped
O20251001925,U20251000143,SKU62136,2,166.91,333.82,2025-08-29,shipped
O20251001926,U20251000305,SKU73601,4,549.55,2198.2,2025-08-06,refunded
O20251001927,U20251000548,SKU50260,1,84.22,84.22,2025-07-30,refunded
O20251001928,U20251000475,SKU75135,4,128.75,515.0,2025-08-09,refunded
O20251001929,U20251000859,SKU23366,5,259.39,1296.95,2025-07-20,paid
O20251001930,U20251000690,SKU14999,2,353.11,706.22,2025-09-01,shipped
O20251001931,U20251000075,SKU99935,1,98.09,98.09,2025-09-07,shipped
O20251001932,U20251000653,SKU76203,2,525.91,1051.82,2025-09-20,paid
O20251001933,U20251000512,SKU71114,3,315.95,947.85,2025-09-29,paid
O20251001934,U20251000294,SKU50867,3,512.11,1536.33,2025-08-07,paid
O20251001935,U20251000317,SKU56764,5,373.93,1869.65,2025-07-18,refunded
O20251001936,U20251000824,SKU23839,5,358.28,1791.4,2025-07-21,shipped
O20251001937,U20251000713,SKU17372,5,388.61,1943.05,2025-10-01,refunded
O20251001938,U20251000664,SKU81499,5,361.13,1805.65,2025-10-10,paid
O20251001939,U20251000161,SKU22593,2,547.06,1094.12,2025-08-02,paid
O20251001940,U20251000063,SKU18221,5,383.41,1917.05,2025-08-09,refunded
O20251001941,U20251000623,SKU25649,1,174.36,174.36,2025-08-19,paid
O20251001942,U20251000142,SKU82521,3,333.17,999.51,2025-10-08,paid
O20251001943,U20251000251,SKU51566,1,405.83,405.83,2025-08-05,shipped
O20251001944,U20251000255,SKU82859,5,183.09,915.45,2025-07-22,refunded
O20251001945,U20251000176,SKU88133,3,535.95,1607.85,2025-07-20,shipped
O20251001946,U20251000782,SKU62359,3,189.85,569.55,2025-10-04,paid
O20251001947,U20251000743,SKU29727,1,558.75,558.75,2025-07-24,shipped
O20251001948,U20251000208,SKU10116,5,173.9,869.5,2025-07-30,paid
O20251001949,U20251000587,SKU24153,4,184.59,738.36,2025-10-05,refunded
O20251001950,U20251000068,SKU96777,4,313.47,1253.88,2025-10-10,refunded
O20251001951,U20251000822,SKU12532,4,294.55,1178.2,2025-08-07,paid
O20251001952,U20251000611,SKU65239,5,476.78,2383.9,2025-09-03,refunded
O20251001953,U20251000343,SKU72508,2,436.53,873.06,2025-08-22,paid
O20251001954,U20251000790,SKU35445,3,564.61,1693.83,2025-09-13,refunded
O20251001955,U20251000800,SKU62286,2,386.25,772.5,2025-10-01,shipped
O20251001956,U20251000777,SKU88461,1,139.53,139.53,2025-08-01,paid
O20251001957,U20251000183,SKU19257,4,550.57,2202.28,2025-09-15,paid
O20251001958,U20251000865,SKU33096,4,323.41,1293.64,2025-10-08,paid
O20251001959,U20251000064,SKU23878,4,347.63,1390.52,2025-10-12,refunded
O20251001960,U20251000110,SKU75480,4,272.97,1091.88,2025-09-29,paid
O20251001961,U20251000448,SKU79968,5,550.6,2753.0,2025-08-20,refunded
O20251001962,U20251000269,SKU22593,4,547.06,2188.24,2025-09-05,refunded
O20251001963,U20251000582,SKU45133,2,601.19,1202.38,2025-07-30,refunded
O20251001964,U20251000564,SKU36743,4,438.73,1754.92,2025-07-20,refunded
O20251001965,U20251000803,SKU70183,5,227.49,1137.45,2025-09-16,refunded
O20251001966,U20251000547,SKU93332,4,431.73,1726.92,2025-09-04,paid
O20251001967,U20251000678,SKU27856,2,98.75,197.5,2025-08-13,paid
O20251001968,U20251000327,SKU39501,4,411.77,1647.08,2025-08-20,shipped
O20251001969,U20251000681,SKU83997,5,454.61,2273.05,2025-10-07,shipped
O20251001970,U20251000437,SKU52621,1,118.05,118.05,2025-08-31,shipped
O20251001971,U20251000973,SKU15948,2,198.89,397.78,2025-07-16,shipped
O20251001972,U20251000503,SKU80653,2,407.3,814.6,2025-08-10,paid
O20251001973,U20251000824,SKU11555,2,497.4,994.8,2025-09-17,paid
O20251001974,U20251000980,SKU37582,3,228.87,686.61,2025-10-04,shipped
O20251001975,U20251000972,SKU93581,2,374.21,748.42,2025-09-26,paid
O20251001976,U20251000483,SKU20072,4,398.4,1593.6,2025-08-23,shipped
O20251001977,U20251000658,SKU65842,5,537.51,2687.55,2025-07-26,paid
O20251001978,U20251000853,SKU62856,4,366.36,1465.44,2025-09-01,shipped
O20251001979,U20251000637,SKU66501,2,453.64,907.28,2025-09-21,shipped
O20251001980,U20251000262,SKU96777,3,313.47,940.41,2025-08-10,shipped
O20251001981,U20251000018,SKU88697,3,425.88,1277.64,2025-07-22,paid
O20251001982,U20251000594,SKU92588,5,382.0,1910.0,2025-07-19,refunded
O20251001983,U20251000212,SKU12768,4,493.95,1975.8,2025-08-20,shipped
O20251001984,U20251000827,SKU55180,4,470.24,1880.96,2025-07-29,refunded
O20251001985,U20251000494,SKU94524,4,547.44,2189.76,2025-08-23,shipped
O20251001986,U20251000808,SKU35733,3,331.57,994.71,2025-09-27,refunded
O20251001987,U20251000327,SKU59137,4,492.49,1969.96,2025-09-11,shipped
O20251001988,U20251000984,SKU54067,1,488.69,488.69,2025-08-21,paid
O20251001989,U20251000381,SKU19257,1,550.57,550.57,2025-09-14,refunded
O20251001990,U20251000319,SKU51833,1,577.72,577.72,2025-09-12,shipped
O20251001991,U20251000702,SKU50271,1,310.48,310.48,2025-08-23,refunded
O20251001992,U20251000037,SKU94687,5,427.35,2136.75,2025-08-13,refunded
O20251001993,U20251000911,SKU55303,5,242.85,1214.25,2025-10-13,shipped
O20251001994,U20251000342,SKU59242,5,257.99,1289.95,2025-07-22,paid
O20251001995,U20251000766,SKU54185,4,431.93,1727.72,2025-09-01,paid
O20251001996,U20251000546,SKU71234,5,174.12,870.6,2025-09-03,paid
O20251001997,U20251000203,SKU96229,1,476.22,476.22,2025-08-07,refunded
O20251001998,U20251000848,SKU51078,1,308.72,308.72,2025-07-31,refunded
O20251001999,U20251000803,SKU34024,5,467.9,2339.5,2025-08-23,refunded
